,Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,SiglaCombustivel
1,37274.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,julho de 2022 ,G
2,34854.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,julho de 2022 ,G
3,32484.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,julho de 2022 ,G
4,29858.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,julho de 2022 ,G
5,28856.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,julho de 2022 ,G
6,22995.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,julho de 2022 ,G
7,39952.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,junho de 2022 ,G
8,38638.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,junho de 2022 ,G
9,35708.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,junho de 2022 ,G
10,32053.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,junho de 2022 ,G
11,30951.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,junho de 2022 ,G
12,28746.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,junho de 2022 ,G
13,24437.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,junho de 2022 ,G
14,40841.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,maio de 2022 ,G
15,37945.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,maio de 2022 ,G
16,34656.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,maio de 2022 ,G
17,33705.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,maio de 2022 ,G
18,30148.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,maio de 2022 ,G
19,29320.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,maio de 2022 ,G
20,23296.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,maio de 2022 ,G
21,41051.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,abril de 2022 ,G
22,39901.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,abril de 2022 ,G
23,35857.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,abril de 2022 ,G
24,33983.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,abril de 2022 ,G
25,29925.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,abril de 2022 ,G
26,28874.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,abril de 2022 ,G
27,23112.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,abril de 2022 ,G
28,40268.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,março de 2022 ,G
29,38973.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,março de 2022 ,G
30,36779.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,março de 2022 ,G
31,33714.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,março de 2022 ,G
32,30888.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,março de 2022 ,G
33,28141.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,março de 2022 ,G
34,22929.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,março de 2022 ,G
35,40119.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,fevereiro de 2022 ,G
36,39018.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,fevereiro de 2022 ,G
37,36350.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,fevereiro de 2022 ,G
38,32375.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,fevereiro de 2022 ,G
39,31487.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,fevereiro de 2022 ,G
40,28687.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,fevereiro de 2022 ,G
41,23374.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,fevereiro de 2022 ,G
42,39430.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,janeiro de 2022 ,G
43,38198.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,janeiro de 2022 ,G
44,37055.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,janeiro de 2022 ,G
45,31631.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,janeiro de 2022 ,G
46,30464.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,janeiro de 2022 ,G
47,29243.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,janeiro de 2022 ,G
48,23827.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,janeiro de 2022 ,G
49,39104.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,dezembro de 2021 ,G
50,36913.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,dezembro de 2021 ,G
51,35325.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,dezembro de 2021 ,G
52,31380.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,dezembro de 2021 ,G
53,30223.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,dezembro de 2021 ,G
54,28794.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,dezembro de 2021 ,G
55,23638.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,dezembro de 2021 ,G
56,38464.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,novembro de 2021 ,G
57,36830.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,novembro de 2021 ,G
58,34794.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,novembro de 2021 ,G
59,31271.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,novembro de 2021 ,G
60,29475.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,novembro de 2021 ,G
61,28204.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,novembro de 2021 ,G
62,23556.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,novembro de 2021 ,G
63,37472.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,outubro de 2021 ,G
64,36244.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,outubro de 2021 ,G
65,34132.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,outubro de 2021 ,G
66,31163.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,outubro de 2021 ,G
67,29549.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,outubro de 2021 ,G
68,27587.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,outubro de 2021 ,G
69,23475.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,outubro de 2021 ,G
70,37198.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,setembro de 2021 ,G
71,35462.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,setembro de 2021 ,G
72,33343.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,setembro de 2021 ,G
73,30707.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,setembro de 2021 ,G
74,29405.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,setembro de 2021 ,G
75,26917.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,setembro de 2021 ,G
76,23131.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,setembro de 2021 ,G
77,36669.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2013,Gasolina,023061-8,agosto de 2021 ,G
78,34641.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2012,Gasolina,023061-8,agosto de 2021 ,G
79,32345.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2011,Gasolina,023061-8,agosto de 2021 ,G
80,31334.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2010,Gasolina,023061-8,agosto de 2021 ,G
81,29142.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2009,Gasolina,023061-8,agosto de 2021 ,G
82,26279.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2008,Gasolina,023061-8,agosto de 2021 ,G
83,22792.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,2007,Gasolina,023061-8,agosto de 2021 ,G
0,39703.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,julho de 2022 ,G
1,35768.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,julho de 2022 ,G
2,34749.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,julho de 2022 ,G
3,30715.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,julho de 2022 ,G
4,28857.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,julho de 2022 ,G
5,28065.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,julho de 2022 ,G
6,38530.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,junho de 2022 ,G
7,37076.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,junho de 2022 ,G
8,34687.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,junho de 2022 ,G
9,31839.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,junho de 2022 ,G
10,28747.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,junho de 2022 ,G
11,27958.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,junho de 2022 ,G
12,39339.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,maio de 2022 ,G
13,36411.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,maio de 2022 ,G
14,33665.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,maio de 2022 ,G
15,31424.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,maio de 2022 ,G
16,28524.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,maio de 2022 ,G
17,27741.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,maio de 2022 ,G
18,39670.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,abril de 2022 ,G
19,35318.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,abril de 2022 ,G
20,34349.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,abril de 2022 ,G
21,30336.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,abril de 2022 ,G
22,27953.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,abril de 2022 ,G
23,27186.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,abril de 2022 ,G
24,38487.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,março de 2022 ,G
25,34382.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,março de 2022 ,G
26,33414.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,março de 2022 ,G
27,31900.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,março de 2022 ,G
28,28240.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,março de 2022 ,G
29,27465.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,março de 2022 ,G
30,36810.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,fevereiro de 2022 ,G
31,35048.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,fevereiro de 2022 ,G
32,34086.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,fevereiro de 2022 ,G
33,30633.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,fevereiro de 2022 ,G
34,28009.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,fevereiro de 2022 ,G
35,26907.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,fevereiro de 2022 ,G
36,36183.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,janeiro de 2022 ,G
37,33955.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,janeiro de 2022 ,G
38,32894.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,janeiro de 2022 ,G
39,31227.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,janeiro de 2022 ,G
40,28552.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,janeiro de 2022 ,G
41,27429.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,janeiro de 2022 ,G
42,35416.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,dezembro de 2021 ,G
43,34245.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,dezembro de 2021 ,G
44,33175.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,dezembro de 2021 ,G
45,29769.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,dezembro de 2021 ,G
46,28863.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,dezembro de 2021 ,G
47,27961.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,dezembro de 2021 ,G
48,34770.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,novembro de 2021 ,G
49,33459.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,novembro de 2021 ,G
50,32413.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,novembro de 2021 ,G
51,29611.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,novembro de 2021 ,G
52,28619.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,novembro de 2021 ,G
53,27725.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,novembro de 2021 ,G
54,34371.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,outubro de 2021 ,G
55,32812.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,outubro de 2021 ,G
56,31786.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,outubro de 2021 ,G
57,29509.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,outubro de 2021 ,G
58,27771.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,outubro de 2021 ,G
59,26903.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,outubro de 2021 ,G
60,34042.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,setembro de 2021 ,G
61,32163.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,setembro de 2021 ,G
62,31158.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,setembro de 2021 ,G
63,28104.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,setembro de 2021 ,G
64,27190.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,setembro de 2021 ,G
65,26364.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,setembro de 2021 ,G
66,33453.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013,Gasolina,023060-0,agosto de 2021 ,G
67,31531.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2012,Gasolina,023060-0,agosto de 2021 ,G
68,30190.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2011,Gasolina,023060-0,agosto de 2021 ,G
69,27353.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2010,Gasolina,023060-0,agosto de 2021 ,G
70,26498.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2009,Gasolina,023060-0,agosto de 2021 ,G
71,25688.0,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008,Gasolina,023060-0,agosto de 2021 ,G
0,9213.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,julho de 2022 ,G
1,9241.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,junho de 2022 ,G
2,9168.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,maio de 2022 ,G
3,9096.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,abril de 2022 ,G
4,9024.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,março de 2022 ,G
5,8953.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,fevereiro de 2022 ,G
6,8882.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,janeiro de 2022 ,G
7,8812.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,dezembro de 2021 ,G
8,8782.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,novembro de 2021 ,G
9,8752.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,outubro de 2021 ,G
10,8624.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,setembro de 2021 ,G
11,8498.0,Nissan,Sentra GLE,1995,Gasolina,023037-5,agosto de 2021 ,G
0,6249.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,julho de 2022 ,G
1,5690.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,julho de 2022 ,G
2,4538.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,julho de 2022 ,G
3,4189.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,julho de 2022 ,G
4,3972.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,julho de 2022 ,G
5,3861.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,julho de 2022 ,G
6,6268.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,junho de 2022 ,G
7,5708.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,junho de 2022 ,G
8,4552.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,junho de 2022 ,G
9,4202.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,junho de 2022 ,G
10,3984.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,junho de 2022 ,G
11,3873.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,junho de 2022 ,G
12,6219.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,maio de 2022 ,G
13,6003.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,maio de 2022 ,G
14,4340.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,maio de 2022 ,G
15,4169.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,maio de 2022 ,G
16,3953.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,maio de 2022 ,G
17,3843.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,maio de 2022 ,G
18,6170.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,abril de 2022 ,G
19,5956.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,abril de 2022 ,G
20,4306.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,abril de 2022 ,G
21,4136.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,abril de 2022 ,G
22,3922.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,abril de 2022 ,G
23,3813.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,abril de 2022 ,G
24,6122.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,março de 2022 ,G
25,5900.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,março de 2022 ,G
26,4272.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,março de 2022 ,G
27,4104.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,março de 2022 ,G
28,3875.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,março de 2022 ,G
29,3650.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,março de 2022 ,G
30,6074.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,fevereiro de 2022 ,G
31,5625.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,fevereiro de 2022 ,G
32,4239.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,fevereiro de 2022 ,G
33,4072.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,fevereiro de 2022 ,G
34,3845.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,fevereiro de 2022 ,G
35,3622.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,fevereiro de 2022 ,G
36,6026.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,janeiro de 2022 ,G
37,5307.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,janeiro de 2022 ,G
38,4206.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,janeiro de 2022 ,G
39,4040.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,janeiro de 2022 ,G
40,3815.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,janeiro de 2022 ,G
41,3594.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,janeiro de 2022 ,G
42,5979.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,dezembro de 2021 ,G
43,5265.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,dezembro de 2021 ,G
44,4173.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,dezembro de 2021 ,G
45,4008.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,dezembro de 2021 ,G
46,3785.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,dezembro de 2021 ,G
47,3566.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,dezembro de 2021 ,G
48,5959.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,novembro de 2021 ,G
49,5247.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,novembro de 2021 ,G
50,4159.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,novembro de 2021 ,G
51,3995.0,Nissan,Sentra GSX/ EX,1993,Gasolina,023008-1,novembro de 2021 ,G
52,3772.0,Nissan,Sentra GSX/ EX,1992,Gasolina,023008-1,novembro de 2021 ,G
53,3554.0,Nissan,Sentra GSX/ EX,1991,Gasolina,023008-1,novembro de 2021 ,G
54,5939.0,Nissan,Sentra GSX/ EX,1996,Gasolina,023008-1,outubro de 2021 ,G
55,5229.0,Nissan,Sentra GSX/ EX,1995,Gasolina,023008-1,outubro de 2021 ,G
56,4145.0,Nissan,Sentra GSX/ EX,1994,Gasolina,023008-1,outubro de 2021 ,G
