,Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,SiglaCombustivel
15,5416.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,abril de 2022 ,G
16,7856.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,março de 2022 ,G
17,7640.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,março de 2022 ,G
18,5803.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,março de 2022 ,G
19,5374.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,março de 2022 ,G
20,7640.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,fevereiro de 2022 ,G
21,7429.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,fevereiro de 2022 ,G
22,5757.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,fevereiro de 2022 ,G
23,5332.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,fevereiro de 2022 ,G
24,7406.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,janeiro de 2022 ,G
25,7174.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,janeiro de 2022 ,G
26,5712.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,janeiro de 2022 ,G
27,5290.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,janeiro de 2022 ,G
28,7165.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,dezembro de 2021 ,G
29,6941.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,dezembro de 2021 ,G
30,5667.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,dezembro de 2021 ,G
31,5249.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,dezembro de 2021 ,G
32,6981.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,novembro de 2021 ,G
33,6763.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,novembro de 2021 ,G
34,5648.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,novembro de 2021 ,G
35,5231.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,novembro de 2021 ,G
36,6802.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,outubro de 2021 ,G
37,6589.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,outubro de 2021 ,G
38,5629.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,outubro de 2021 ,G
39,5213.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,outubro de 2021 ,G
40,6607.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,setembro de 2021 ,G
41,6307.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,setembro de 2021 ,G
42,5547.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,setembro de 2021 ,G
43,5137.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,setembro de 2021 ,G
44,6285.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,agosto de 2021 ,G
45,5939.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,agosto de 2021 ,G
46,5466.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,agosto de 2021 ,G
