,Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,SiglaCombustivel
37,27564.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,janeiro de 2022 ,G
38,25254.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,janeiro de 2022 ,G
39,23587.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,janeiro de 2022 ,G
40,20175.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,janeiro de 2022 ,G
41,18436.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,janeiro de 2022 ,G
42,33165.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,dezembro de 2021 ,G
43,28098.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,dezembro de 2021 ,G
44,24639.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,dezembro de 2021 ,G
45,22252.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,dezembro de 2021 ,G
46,19641.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,dezembro de 2021 ,G
47,18172.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,dezembro de 2021 ,G
48,33056.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,novembro de 2021 ,G
49,28173.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,novembro de 2021 ,G
50,24433.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,novembro de 2021 ,G
51,21975.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,novembro de 2021 ,G
52,19588.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,novembro de 2021 ,G
53,17861.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,novembro de 2021 ,G
54,31990.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,outubro de 2021 ,G
55,28235.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,outubro de 2021 ,G
56,24216.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,outubro de 2021 ,G
57,21756.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,outubro de 2021 ,G
58,19184.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,outubro de 2021 ,G
59,17739.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,outubro de 2021 ,G
60,32047.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,setembro de 2021 ,G
61,28156.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,setembro de 2021 ,G
62,24029.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,setembro de 2021 ,G
63,21668.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,setembro de 2021 ,G
64,19102.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,setembro de 2021 ,G
65,16895.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,setembro de 2021 ,G
66,31990.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,agosto de 2021 ,G
67,27738.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,agosto de 2021 ,G
68,23708.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,agosto de 2021 ,G
69,21285.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,agosto de 2021 ,G
70,19120.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,agosto de 2021 ,G
71,16648.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,agosto de 2021 ,G
0,18841.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,julho de 2022 ,G
1,19531.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,junho de 2022 ,G
2,18792.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,maio de 2022 ,G
3,17915.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,abril de 2022 ,G
4,18839.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,março de 2022 ,G
5,19204.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,fevereiro de 2022 ,G
6,19293.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,janeiro de 2022 ,G
7,19667.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,dezembro de 2021 ,G
8,19603.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,novembro de 2021 ,G
9,19653.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,outubro de 2021 ,G
10,19700.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,setembro de 2021 ,G
11,20004.0,JAC,J3 turin Sedan Brasil 1.4 16V 4p Mec.,2012,Gasolina,080005-8,agosto de 2021 ,G
0,37011.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,julho de 2022 ,G
1,35996.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,julho de 2022 ,G
2,29576.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,julho de 2022 ,G
3,26842.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,julho de 2022 ,G
4,25124.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,julho de 2022 ,G
5,24439.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,julho de 2022 ,G
6,23773.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,julho de 2022 ,G
7,36532.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,junho de 2022 ,G
8,35529.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,junho de 2022 ,G
9,28715.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,junho de 2022 ,G
10,25937.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,junho de 2022 ,G
11,25200.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,junho de 2022 ,G
12,24513.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,junho de 2022 ,G
13,23845.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,junho de 2022 ,G
14,34925.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,maio de 2022 ,G
15,33966.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,maio de 2022 ,G
16,27374.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,maio de 2022 ,G
17,26233.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,maio de 2022 ,G
18,25382.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,maio de 2022 ,G
19,24685.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,maio de 2022 ,G
20,23656.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,maio de 2022 ,G
21,36473.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,abril de 2022 ,G
22,33928.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,abril de 2022 ,G
23,28364.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,abril de 2022 ,G
24,27585.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,abril de 2022 ,G
25,25911.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,abril de 2022 ,G
26,25221.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,abril de 2022 ,G
27,23469.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,abril de 2022 ,G
28,38353.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,março de 2022 ,G
29,33500.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,março de 2022 ,G
30,29327.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,março de 2022 ,G
31,28522.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,março de 2022 ,G
32,26477.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,março de 2022 ,G
33,25722.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,março de 2022 ,G
34,23283.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,março de 2022 ,G
35,39096.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,fevereiro de 2022 ,G
36,33528.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,fevereiro de 2022 ,G
37,29712.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,fevereiro de 2022 ,G
38,28902.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,fevereiro de 2022 ,G
39,26990.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,fevereiro de 2022 ,G
40,24521.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,fevereiro de 2022 ,G
41,23099.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,fevereiro de 2022 ,G
42,38257.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,janeiro de 2022 ,G
43,33614.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,janeiro de 2022 ,G
44,29837.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,janeiro de 2022 ,G
45,28617.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,janeiro de 2022 ,G
46,26990.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,janeiro de 2022 ,G
47,24327.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,janeiro de 2022 ,G
48,22916.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,janeiro de 2022 ,G
49,38998.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,dezembro de 2021 ,G
50,33872.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,dezembro de 2021 ,G
51,29970.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,dezembro de 2021 ,G
52,28950.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,dezembro de 2021 ,G
53,26990.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,dezembro de 2021 ,G
54,24134.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,dezembro de 2021 ,G
55,22735.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,dezembro de 2021 ,G
56,39249.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,novembro de 2021 ,G
57,33755.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,novembro de 2021 ,G
58,30294.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,novembro de 2021 ,G
59,28664.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,novembro de 2021 ,G
60,26990.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,novembro de 2021 ,G
61,24051.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,novembro de 2021 ,G
62,22656.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,novembro de 2021 ,G
63,39464.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,outubro de 2021 ,G
64,33638.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,outubro de 2021 ,G
65,30521.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,outubro de 2021 ,G
66,28463.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,outubro de 2021 ,G
67,26995.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,outubro de 2021 ,G
68,23968.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,outubro de 2021 ,G
69,22578.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,outubro de 2021 ,G
70,39564.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,setembro de 2021 ,G
71,33145.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,setembro de 2021 ,G
72,30231.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,setembro de 2021 ,G
73,28135.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,setembro de 2021 ,G
74,26567.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,setembro de 2021 ,G
75,23617.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,setembro de 2021 ,G
76,22248.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,setembro de 2021 ,G
77,39417.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2016,Gasolina,080006-6,agosto de 2021 ,G
78,32660.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2015,Gasolina,080006-6,agosto de 2021 ,G
79,30127.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2014,Gasolina,080006-6,agosto de 2021 ,G
80,27893.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2013,Gasolina,080006-6,agosto de 2021 ,G
81,26673.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2012,Gasolina,080006-6,agosto de 2021 ,G
82,24099.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2011,Gasolina,080006-6,agosto de 2021 ,G
83,21922.0,JAC,J5 Sedan 1.5 16V 4p Mec.,2010,Gasolina,080006-6,agosto de 2021 ,G
0,30710.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,julho de 2022 ,G
1,27748.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,julho de 2022 ,G
2,26854.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,julho de 2022 ,G
3,24689.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,julho de 2022 ,G
4,24011.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,julho de 2022 ,G
5,31833.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,junho de 2022 ,G
6,28764.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,junho de 2022 ,G
7,25764.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,junho de 2022 ,G
8,25062.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,junho de 2022 ,G
9,24373.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,junho de 2022 ,G
10,33474.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,maio de 2022 ,G
11,30247.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,maio de 2022 ,G
12,26333.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,maio de 2022 ,G
13,25000.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,maio de 2022 ,G
14,24145.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,maio de 2022 ,G
15,32687.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,abril de 2022 ,G
16,29898.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,abril de 2022 ,G
17,26381.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,abril de 2022 ,G
18,24631.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,abril de 2022 ,G
19,23954.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,abril de 2022 ,G
20,32603.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,março de 2022 ,G
21,28502.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,março de 2022 ,G
22,26727.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,março de 2022 ,G
23,25450.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,março de 2022 ,G
24,24185.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,março de 2022 ,G
25,33235.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,fevereiro de 2022 ,G
26,29055.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,fevereiro de 2022 ,G
27,27245.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,fevereiro de 2022 ,G
28,25782.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,fevereiro de 2022 ,G
29,23994.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,fevereiro de 2022 ,G
30,32992.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,janeiro de 2022 ,G
31,28771.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,janeiro de 2022 ,G
32,26717.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,janeiro de 2022 ,G
33,25882.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,janeiro de 2022 ,G
34,23804.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,janeiro de 2022 ,G
35,33631.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,dezembro de 2021 ,G
36,29329.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,dezembro de 2021 ,G
37,26874.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,dezembro de 2021 ,G
38,24707.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,dezembro de 2021 ,G
39,23616.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,dezembro de 2021 ,G
40,33262.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,novembro de 2021 ,G
41,29432.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,novembro de 2021 ,G
42,26673.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,novembro de 2021 ,G
43,24828.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,novembro de 2021 ,G
44,23534.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,novembro de 2021 ,G
45,33230.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,outubro de 2021 ,G
46,29235.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,outubro de 2021 ,G
47,26593.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,outubro de 2021 ,G
48,24730.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,outubro de 2021 ,G
49,23453.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,outubro de 2021 ,G
50,33450.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,setembro de 2021 ,G
51,29180.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,setembro de 2021 ,G
52,26542.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,setembro de 2021 ,G
53,24705.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,setembro de 2021 ,G
54,23110.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,setembro de 2021 ,G
55,33249.0,JAC,J6 2.0 16V 5p Mec.,2014,Gasolina,080003-1,agosto de 2021 ,G
56,28822.0,JAC,J6 2.0 16V 5p Mec.,2013,Gasolina,080003-1,agosto de 2021 ,G
57,26306.0,JAC,J6 2.0 16V 5p Mec.,2012,Gasolina,080003-1,agosto de 2021 ,G
58,24823.0,JAC,J6 2.0 16V 5p Mec.,2011,Gasolina,080003-1,agosto de 2021 ,G
59,22772.0,JAC,J6 2.0 16V 5p Mec.,2010,Gasolina,080003-1,agosto de 2021 ,G
0,45350.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,julho de 2022 ,G
1,40274.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,julho de 2022 ,G
2,43821.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,junho de 2022 ,G
3,41747.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,junho de 2022 ,G
4,41775.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,maio de 2022 ,G
5,40629.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,maio de 2022 ,G
6,42631.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,abril de 2022 ,G
7,41461.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,abril de 2022 ,G
8,41796.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,março de 2022 ,G
9,40648.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,março de 2022 ,G
10,41443.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,fevereiro de 2022 ,G
11,39831.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,fevereiro de 2022 ,G
12,42246.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,janeiro de 2022 ,G
13,39530.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,janeiro de 2022 ,G
14,43065.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,dezembro de 2021 ,G
15,40296.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,dezembro de 2021 ,G
16,42445.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,novembro de 2021 ,G
17,40219.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,novembro de 2021 ,G
18,42010.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,outubro de 2021 ,G
19,39682.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,outubro de 2021 ,G
20,41684.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,setembro de 2021 ,G
21,38945.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,setembro de 2021 ,G
22,40685.0,JAC,J6 2.0 JET Flex 5p Mec.,2016,Gasolina,080014-7,agosto de 2021 ,G
23,38675.0,JAC,J6 2.0 JET Flex 5p Mec.,2015,Gasolina,080014-7,agosto de 2021 ,G
0,72036.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2020,Gasolina,080017-1,julho de 2022 ,G
1,63354.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2019,Gasolina,080017-1,julho de 2022 ,G
2,59878.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2018,Gasolina,080017-1,julho de 2022 ,G
3,73141.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2020,Gasolina,080017-1,junho de 2022 ,G
4,65671.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2019,Gasolina,080017-1,junho de 2022 ,G
5,60348.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2018,Gasolina,080017-1,junho de 2022 ,G
6,72798.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2020,Gasolina,080017-1,maio de 2022 ,G
7,67173.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2019,Gasolina,080017-1,maio de 2022 ,G
8,60942.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2018,Gasolina,080017-1,maio de 2022 ,G
9,70777.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2020,Gasolina,080017-1,abril de 2022 ,G
10,66145.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2019,Gasolina,080017-1,abril de 2022 ,G
11,62075.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2018,Gasolina,080017-1,abril de 2022 ,G
12,75290.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,32000,Gasolina,080017-1,março de 2022 ,G
13,72598.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2020,Gasolina,080017-1,março de 2022 ,G
14,65372.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2019,Gasolina,080017-1,março de 2022 ,G
15,62553.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2018,Gasolina,080017-1,março de 2022 ,G
16,75974.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,32000,Gasolina,080017-1,fevereiro de 2022 ,G
17,71246.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2020,Gasolina,080017-1,fevereiro de 2022 ,G
18,65291.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2019,Gasolina,080017-1,fevereiro de 2022 ,G
19,59632.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2018,Gasolina,080017-1,fevereiro de 2022 ,G
20,76664.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,32000,Gasolina,080017-1,janeiro de 2022 ,G
21,72186.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2020,Gasolina,080017-1,janeiro de 2022 ,G
22,65631.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2019,Gasolina,080017-1,janeiro de 2022 ,G
23,59449.0,JAC,T40 1.5 JET Flex 16V 5p Mec.,2018,Gasolina,080017-1,janeiro de 2022 ,G
